filepath,caption
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7961_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_540_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4311_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3421_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3013_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3400_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_615_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3151_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5610_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2111_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5352_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2382_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7063_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3821_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_874_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7060_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_43_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2065_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8254_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6121_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_813_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7934_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6515_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4114_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9623_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2315_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6421_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5102_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_951_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4075_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9885_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5413_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2673_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7603_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4460_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5770_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1200_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3174_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2785_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7003_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3882_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5164_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3481_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7250_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_190_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2631_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6475_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2933_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2285_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8964_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1345_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6415_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9421_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2784_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7532_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9463_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2373_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1832_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4962_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7495_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_405_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5662_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6053_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2124_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2021_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5975_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2082_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1194_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7951_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1583_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8261_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_764_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5692_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3454_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_12_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_985_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8045_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5141_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2683_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8844_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7950_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6833_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8020_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5160_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5745_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8234_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4741_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6355_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1253_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9920_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9134_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3263_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2903_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3940_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5152_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3274_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2422_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7413_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2634_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5823_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6194_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5284_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8985_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8725_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2032_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6175_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5322_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4462_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5242_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2063_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5843_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9904_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8770_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9214_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7483_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7423_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1134_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8945_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1540_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_482_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9681_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6584_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8161_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1950_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3361_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_254_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7435_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2961_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7865_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9970_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6131_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1794_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2023_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8132_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7183_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6482_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2524_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7221_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1604_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2025_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_555_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8163_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3103_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8872_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_811_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9910_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3052_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4023_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9453_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5491_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_283_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8545_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8655_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5775_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5534_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3245_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8460_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9133_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_403_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9654_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2863_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9232_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_24_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9891_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5344_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_992_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1961_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9225_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5651_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3575_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6215_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8055_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8244_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5251_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4033_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1092_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7462_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_831_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3674_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6940_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1264_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2195_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8265_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7402_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1150_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1793_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6822_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4130_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6540_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7643_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3822_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2073_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2444_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8651_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1542_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7302_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_224_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3101_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7645_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6164_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_653_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4771_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9523_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5303_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2504_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3505_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8830_train.png,D
